timestep,deadDrones,chargingDrones,meanBattery,minAlert,maxAlert,aliveRate,freeChargers,eatingBirds,damage,energy
1641,49,0,0.5758823529411763,0.2031901934164873,0.693275880539986,0.51,30,16,14059,85.50000000000003
1642,49,0,0.5748823529411763,0.2031901934164873,0.693275880539986,0.51,30,15,14077,85.50000000000003
1643,49,0,0.5738823529411763,0.2031901934164873,0.693275880539986,0.51,30,13,14094,85.50000000000003
1644,49,0,0.5728921568627449,0.2031901934164873,0.693275880539986,0.51,30,13,14108,85.50000000000003
1645,49,0,0.5718921568627449,0.2031901934164873,0.693275880539986,0.51,30,11,14121,85.50000000000003
1646,49,0,0.5708921568627449,0.2031901934164873,0.693275880539986,0.51,30,13,14135,85.50000000000003
1647,49,2,0.5699313725490194,0.2031901934164873,0.693275880539986,0.51,30,11,14148,85.50000000000003
1648,49,2,0.5729019607843135,0.2031901934164873,0.693275880539986,0.51,28,10,14161,85.70000000000002
1649,49,2,0.5758725490196076,0.2031901934164873,0.693275880539986,0.51,28,8,14171,85.9
1650,49,2,0.5788529411764703,0.2031901934164873,0.693275880539986,0.51,28,6,14179,86.10000000000002
1651,49,2,0.5818137254901958,0.2031901934164873,0.693275880539986,0.51,28,7,14186,86.30000000000001
1652,49,2,0.5847745098039213,0.2031901934164873,0.693275880539986,0.51,28,4,14193,86.50000000000003
1653,49,1,0.5868039215686273,0.2031901934164873,0.693275880539986,0.51,29,5,14198,86.70000000000002
1654,49,1,0.58778431372549,0.2031901934164873,0.693275880539986,0.51,29,7,14205,86.80000000000001
1655,49,0,0.5880588235294116,0.2031901934164873,0.693275880539986,0.51,30,5,14212,86.9
1656,49,1,0.5870784313725488,0.2031901934164873,0.693275880539986,0.51,30,4,14217,86.9
1657,49,1,0.5880588235294115,0.2031901934164873,0.693275880539986,0.51,29,5,14223,87.0
1658,49,1,0.589049019607843,0.2031901934164873,0.693275880539986,0.51,29,4,14228,87.10000000000002
1659,49,2,0.590049019607843,0.2031901934164873,0.693275880539986,0.51,29,5,14236,87.20000000000002
1660,49,2,0.5930196078431371,0.2031901934164873,0.693275880539986,0.51,28,5,14241,87.40000000000003
1661,49,2,0.5959803921568626,0.2031901934164873,0.693275880539986,0.51,28,6,14248,87.60000000000002
1662,49,1,0.5986960784313724,0.2031901934164873,0.693275880539986,0.51,29,6,14254,87.80000000000001
1663,49,1,0.5996764705882351,0.2031901934164873,0.693275880539986,0.51,29,6,14262,87.9
1664,49,1,0.6006666666666665,0.2031901934164873,0.693275880539986,0.51,29,6,14269,88.0
1665,49,1,0.6016470588235292,0.2031901934164873,0.693275880539986,0.51,29,7,14277,88.1
1666,49,1,0.6026274509803919,0.2031901934164873,0.693275880539986,0.51,29,7,14285,88.20000000000002
1667,49,1,0.6036176470588234,0.2031901934164873,0.693275880539986,0.51,29,7,14294,88.30000000000001
1668,49,1,0.6045980392156861,0.2031901934164873,0.693275880539986,0.51,29,6,14303,88.4
1669,49,0,0.6054313725490195,0.2031901934164873,0.693275880539986,0.51,30,8,14312,88.5
1670,49,0,0.6044313725490195,0.2031901934164873,0.693275880539986,0.51,30,7,14320,88.5
1671,49,0,0.6034313725490195,0.2031901934164873,0.693275880539986,0.51,30,7,14327,88.5
1672,49,0,0.6024313725490195,0.2031901934164873,0.693275880539986,0.51,30,9,14337,88.5
1673,49,0,0.6014313725490195,0.2031901934164873,0.693275880539986,0.51,30,8,14346,88.5
1674,49,0,0.6004313725490195,0.2031901934164873,0.693275880539986,0.51,30,10,14359,88.5
1675,49,0,0.5994313725490195,0.2031901934164873,0.693275880539986,0.51,30,12,14371,88.5
1676,49,0,0.5984313725490195,0.2031901934164873,0.693275880539986,0.51,30,10,14384,88.5
1677,49,0,0.5974313725490195,0.2031901934164873,0.693275880539986,0.51,30,11,14395,88.5
1678,49,0,0.596441176470588,0.2031901934164873,0.693275880539986,0.51,30,11,14406,88.5
1679,49,0,0.5954509803921567,0.2031901934164873,0.693275880539986,0.51,30,13,14420,88.5
1680,49,0,0.5944509803921567,0.2031901934164873,0.693275880539986,0.51,30,12,14435,88.5
1681,49,0,0.5934607843137253,0.2031901934164873,0.693275880539986,0.51,30,11,14447,88.5
1682,49,0,0.592470588235294,0.2031901934164873,0.693275880539986,0.51,30,10,14459,88.5
1683,49,0,0.591470588235294,0.2031901934164873,0.693275880539986,0.51,30,12,14471,88.5
1684,49,0,0.5904901960784312,0.2031901934164873,0.693275880539986,0.51,30,13,14486,88.5
1685,49,0,0.5894901960784312,0.2031901934164873,0.693275880539986,0.51,30,10,14499,88.5
1686,49,0,0.5884901960784312,0.2031901934164873,0.693275880539986,0.51,30,8,14509,88.5
1687,49,0,0.5874901960784312,0.2031901934164873,0.693275880539986,0.51,30,10,14520,88.5
1688,49,0,0.5864999999999998,0.2031901934164873,0.693275880539986,0.51,30,10,14531,88.5
1689,49,0,0.5855098039215685,0.2031901934164873,0.693275880539986,0.51,30,9,14542,88.5
1690,49,0,0.5845098039215685,0.2031901934164873,0.693275880539986,0.51,30,11,14554,88.5
1691,49,0,0.5835098039215685,0.2031901934164873,0.693275880539986,0.51,30,12,14567,88.5
1692,49,0,0.5825098039215685,0.2031901934164873,0.693275880539986,0.51,30,11,14579,88.5
1693,49,0,0.581519607843137,0.2031901934164873,0.693275880539986,0.51,30,9,14590,88.5
1694,49,1,0.5805392156862743,0.2031901934164873,0.693275880539986,0.51,30,8,14600,88.5
1695,49,1,0.581519607843137,0.2031901934164873,0.693275880539986,0.51,29,8,14609,88.6
1696,49,1,0.5824999999999998,0.2031901934164873,0.693275880539986,0.51,29,8,14620,88.70000000000002
1697,49,1,0.5834803921568625,0.2031901934164873,0.693275880539986,0.51,29,9,14629,88.80000000000001
1698,49,1,0.5844607843137253,0.2031901934164873,0.693275880539986,0.51,29,7,14639,88.9
1699,49,1,0.585441176470588,0.2031901934164873,0.693275880539986,0.51,29,6,14646,89.0
1700,49,2,0.586441176470588,0.2031901934164873,0.693275880539986,0.51,29,5,14654,89.1
1701,49,2,0.5894019607843135,0.2031901934164873,0.693275880539986,0.51,28,5,14661,89.30000000000001
1702,49,2,0.592362745098039,0.2031901934164873,0.693275880539986,0.51,28,6,14668,89.5
1703,49,2,0.5953235294117645,0.2031901934164873,0.693275880539986,0.51,28,5,14676,89.69999999999999
1704,49,1,0.5975392156862743,0.2031901934164873,0.693275880539986,0.51,29,6,14682,89.9
1705,49,1,0.5985196078431371,0.2031901934164873,0.693275880539986,0.51,29,5,14688,90.0
1706,49,1,0.5995098039215684,0.2031901934164873,0.693275880539986,0.51,29,4,14693,90.1
1707,49,1,0.6004999999999998,0.2031901934164873,0.693275880539986,0.51,29,6,14699,90.19999999999999
1708,49,1,0.6014803921568626,0.2031901934164873,0.693275880539986,0.51,29,5,14706,90.30000000000001
1709,49,1,0.6024705882352939,0.2031901934164873,0.693275880539986,0.51,29,7,14713,90.4
1710,49,0,0.6029411764705881,0.2031901934164873,0.693275880539986,0.51,30,13,14727,90.5
1711,49,0,0.6019411764705881,0.2031901934164873,0.693275880539986,0.51,30,9,14741,90.5
1712,49,0,0.6009411764705881,0.2031901934164873,0.693275880539986,0.51,30,9,14753,90.5
1713,49,0,0.5999411764705881,0.2031901934164873,0.693275880539986,0.51,30,9,14762,90.5
1714,49,0,0.5989411764705881,0.2031901934164873,0.693275880539986,0.51,30,9,14771,90.5
1715,49,0,0.5979411764705881,0.2031901934164873,0.693275880539986,0.51,30,5,14779,90.5
1716,49,0,0.5969411764705881,0.2031901934164873,0.693275880539986,0.51,30,5,14785,90.5
1717,49,0,0.5959411764705881,0.2031901934164873,0.693275880539986,0.51,30,6,14791,90.5
1718,49,0,0.5949411764705881,0.2031901934164873,0.693275880539986,0.51,30,8,14800,90.5
1719,49,0,0.5939411764705881,0.2031901934164873,0.693275880539986,0.51,30,9,14810,90.5
1720,49,0,0.5929509803921567,0.2031901934164873,0.693275880539986,0.51,30,9,14820,90.5
1721,49,0,0.5919509803921567,0.2031901934164873,0.693275880539986,0.51,30,10,14831,90.5
1722,49,1,0.5909705882352939,0.2031901934164873,0.693275880539986,0.51,30,12,14844,90.5
1723,49,1,0.5919509803921567,0.2031901934164873,0.693275880539986,0.51,29,12,14860,90.60000000000002
1724,49,2,0.5929509803921567,0.2031901934164873,0.693275880539986,0.51,29,13,14875,90.70000000000002
1725,49,3,0.5959313725490194,0.2031901934164873,0.693275880539986,0.51,28,15,14892,90.9
1726,49,4,0.6008921568627449,0.2031901934164873,0.693275880539986,0.51,27,14,14909,91.20000000000002
1727,49,4,0.6078235294117645,0.2031901934164873,0.693275880539986,0.51,26,12,14925,91.6
1728,49,4,0.6147450980392155,0.2031901934164873,0.693275880539986,0.51,26,17,14943,92.0
1729,49,4,0.6216666666666665,0.2031901934164873,0.693275880539986,0.51,26,14,14961,92.4
1730,49,3,0.6284019607843135,0.2031901934164873,0.693275880539986,0.51,27,12,14976,92.80000000000001
1731,49,1,0.6317254901960783,0.2031901934164873,0.693275880539986,0.51,29,14,14992,93.1
1732,49,1,0.632705882352941,0.2031901934164873,0.693275880539986,0.51,29,12,15006,93.20000000000002
1733,49,1,0.6336862745098037,0.2031901934164873,0.693275880539986,0.51,29,9,15019,93.30000000000001
1734,49,1,0.6344313725490195,0.2031901934164873,0.693275880539986,0.51,30,6,15030,93.4
1735,49,1,0.6354117647058822,0.2031901934164873,0.693275880539986,0.51,29,5,15037,93.5
1736,49,2,0.6364117647058822,0.2031901934164873,0.693275880539986,0.51,29,10,15047,93.60000000000002
1737,50,2,0.6521699999999998,0.2031901934164873,0.693275880539986,0.5,28,11,15058,93.80000000000001
1738,50,2,0.6552099999999998,0.2031901934164873,0.693275880539986,0.5,28,13,15071,94.0
1739,50,3,0.6582699999999998,0.2031901934164873,0.693275880539986,0.5,28,12,15086,94.20000000000002
1740,50,2,0.6621099999999999,0.2031901934164873,0.693275880539986,0.5,28,9,15099,94.5
1741,50,2,0.6651499999999998,0.2031901934164873,0.693275880539986,0.5,28,10,15109,94.70000000000002
1742,50,2,0.6681899999999998,0.2031901934164873,0.693275880539986,0.5,28,12,15121,94.9
1743,50,1,0.6676199999999999,0.2031901934164873,0.693275880539986,0.5,29,12,15134,95.0
1744,50,1,0.6686399999999998,0.2031901934164873,0.693275880539986,0.5,29,11,15146,95.1
1745,50,1,0.6696599999999998,0.2031901934164873,0.693275880539986,0.5,29,12,15158,95.19999999999999
1746,50,1,0.6706899999999998,0.2031901934164873,0.693275880539986,0.5,29,12,15171,95.30000000000001
1747,50,0,0.6700099999999999,0.2031901934164873,0.693275880539986,0.5,30,11,15184,95.4
1748,50,0,0.6690199999999998,0.2031901934164873,0.693275880539986,0.5,30,10,15195,95.4
1749,50,0,0.6680399999999999,0.2031901934164873,0.693275880539986,0.5,30,11,15207,95.4
1750,50,0,0.6670499999999998,0.2031901934164873,0.693275880539986,0.5,30,11,15219,95.4
1751,50,0,0.6660599999999999,0.2031901934164873,0.693275880539986,0.5,30,10,15233,95.4
1752,50,0,0.6650599999999999,0.2031901934164873,0.693275880539986,0.5,30,13,15248,95.4
1753,51,0,0.6776224489795917,0.2031901934164873,0.693275880539986,0.49,30,14,15264,95.4
1754,51,0,0.6766224489795917,0.2031901934164873,0.693275880539986,0.49,30,16,15281,95.4
1755,51,0,0.6756224489795917,0.2031901934164873,0.693275880539986,0.49,30,14,15297,95.4
1756,51,0,0.6746326530612243,0.2031901934164873,0.693275880539986,0.49,30,13,15312,95.4
1757,51,0,0.6736326530612243,0.2031901934164873,0.693275880539986,0.49,30,10,15327,95.4
1758,51,0,0.6726326530612243,0.2031901934164873,0.693275880539986,0.49,30,12,15340,95.4
1759,51,0,0.671642857142857,0.2031901934164873,0.693275880539986,0.49,30,11,15353,95.4
1760,51,0,0.670642857142857,0.2031901934164873,0.693275880539986,0.49,30,9,15364,95.4
1761,51,0,0.669642857142857,0.2031901934164873,0.693275880539986,0.49,30,8,15374,95.4
1762,51,0,0.668642857142857,0.2031901934164873,0.693275880539986,0.49,30,10,15385,95.4
1763,51,0,0.667642857142857,0.2031901934164873,0.693275880539986,0.49,30,10,15395,95.4
1764,51,0,0.666642857142857,0.2031901934164873,0.693275880539986,0.49,30,9,15405,95.4
1765,51,0,0.6656530612244896,0.2031901934164873,0.693275880539986,0.49,30,13,15418,95.4
1766,51,0,0.6646632653061223,0.2031901934164873,0.693275880539986,0.49,30,14,15433,95.4
1767,51,0,0.6636632653061223,0.2031901934164873,0.693275880539986,0.49,30,15,15450,95.4
1768,52,0,0.6764791666666665,0.2031901934164873,0.693275880539986,0.48,30,12,15465,95.4
1769,52,0,0.6754791666666665,0.2031901934164873,0.693275880539986,0.48,30,10,15477,95.4
1770,52,1,0.6744999999999999,0.2031901934164873,0.693275880539986,0.48,30,9,15488,95.4
1771,52,1,0.6756041666666666,0.2031901934164873,0.693275880539986,0.48,29,8,15499,95.5
1772,52,1,0.6767187499999998,0.2031901934164873,0.693275880539986,0.48,29,8,15510,95.6
1773,52,1,0.6778229166666665,0.2031901934164873,0.693275880539986,0.48,29,8,15519,95.69999999999999
1774,52,1,0.6789270833333332,0.2031901934164873,0.693275880539986,0.48,29,12,15531,95.80000000000001
1775,52,1,0.6800312499999999,0.2031901934164873,0.693275880539986,0.48,29,13,15545,95.9
1776,52,1,0.6811354166666665,0.2031901934164873,0.693275880539986,0.48,29,10,15559,96.0
1777,52,0,0.6806145833333331,0.2031901934164873,0.693275880539986,0.48,30,9,15571,96.1
1778,52,0,0.6796145833333331,0.2031901934164873,0.693275880539986,0.48,30,8,15582,96.1
1779,52,0,0.6786145833333331,0.2031901934164873,0.693275880539986,0.48,30,9,15593,96.1
1780,52,0,0.6776145833333331,0.2031901934164873,0.693275880539986,0.48,30,10,15604,96.1
1781,52,0,0.6766249999999998,0.2031901934164873,0.693275880539986,0.48,30,11,15616,96.1
1782,52,0,0.6756354166666665,0.2031901934164873,0.693275880539986,0.48,30,13,15631,96.1
1783,53,0,0.6889893617021275,0.2031901934164873,0.693275880539986,0.47,30,11,15645,96.1
1784,53,0,0.6879893617021275,0.2031901934164873,0.693275880539986,0.47,30,10,15658,96.1
1785,53,0,0.6869893617021275,0.2031901934164873,0.693275880539986,0.47,30,10,15669,96.1
1786,53,0,0.6859893617021275,0.2031901934164873,0.693275880539986,0.47,30,12,15684,96.1
1787,53,0,0.6849999999999998,0.2031901934164873,0.693275880539986,0.47,30,13,15698,96.1
1788,53,1,0.6840319148936169,0.2031901934164873,0.693275880539986,0.47,30,14,15714,96.1
1789,53,1,0.6851914893617019,0.2031901934164873,0.693275880539986,0.47,29,14,15730,96.20000000000002
1790,53,1,0.6863510638297871,0.2031901934164873,0.693275880539986,0.47,29,12,15744,96.30000000000001
1791,53,1,0.6874999999999999,0.2031901934164873,0.693275880539986,0.47,29,11,15756,96.4
1792,53,1,0.6886489361702126,0.2031901934164873,0.693275880539986,0.47,29,11,15768,96.5
1793,53,1,0.6897978723404253,0.2031901934164873,0.693275880539986,0.47,29,11,15780,96.6
1794,53,1,0.6909574468085105,0.2031901934164873,0.693275880539986,0.47,29,8,15792,96.70000000000002
1795,53,0,0.6920638297872339,0.2031901934164873,0.693275880539986,0.47,30,9,15803,96.80000000000001
1796,53,0,0.6910638297872339,0.2031901934164873,0.693275880539986,0.47,30,7,15813,96.80000000000001
1797,53,0,0.6900638297872339,0.2031901934164873,0.693275880539986,0.47,30,4,15820,96.80000000000001
1798,53,0,0.6890638297872339,0.2031901934164873,0.693275880539986,0.47,30,4,15824,96.80000000000001
1799,53,0,0.6880638297872339,0.2031901934164873,0.693275880539986,0.47,30,4,15830,96.80000000000001
1800,53,1,0.6870957446808509,0.2031901934164873,0.693275880539986,0.47,30,8,15838,96.80000000000001
1801,53,2,0.6882765957446807,0.2031901934164873,0.693275880539986,0.47,29,8,15848,96.9
1802,53,2,0.6915851063829785,0.2031901934164873,0.693275880539986,0.47,28,9,15858,97.1
1803,53,2,0.6948829787234041,0.2031901934164873,0.693275880539986,0.47,28,9,15867,97.30000000000001
1804,53,2,0.6981808510638297,0.2031901934164873,0.693275880539986,0.47,28,9,15876,97.5
1805,53,2,0.7014893617021275,0.2031901934164873,0.693275880539986,0.47,28,10,15886,97.69999999999999
1806,53,2,0.7047872340425531,0.2031901934164873,0.693275880539986,0.47,28,10,15898,97.9
1807,53,0,0.7074787234042552,0.2031901934164873,0.693275880539986,0.47,30,10,15908,98.1
1808,53,0,0.7064787234042552,0.2031901934164873,0.693275880539986,0.47,30,9,15918,98.1
1809,53,0,0.7054893617021275,0.2031901934164873,0.693275880539986,0.47,30,8,15928,98.1
1810,53,0,0.7044893617021275,0.2031901934164873,0.693275880539986,0.47,30,9,15937,98.1
1811,53,0,0.7034893617021275,0.2031901934164873,0.693275880539986,0.47,30,7,15946,98.1
1812,53,1,0.7025106382978722,0.2031901934164873,0.693275880539986,0.47,30,10,15957,98.1
1813,53,1,0.703659574468085,0.2031901934164873,0.693275880539986,0.47,29,10,15968,98.19999999999999
1814,53,1,0.7048085106382977,0.2031901934164873,0.693275880539986,0.47,29,9,15978,98.30000000000001
1815,53,1,0.7059574468085105,0.2031901934164873,0.693275880539986,0.47,29,10,15989,98.4
1816,53,1,0.7071063829787233,0.2031901934164873,0.693275880539986,0.47,29,9,16000,98.5
1817,53,1,0.7082659574468084,0.2031901934164873,0.693275880539986,0.47,29,9,16010,98.6
1818,53,1,0.7094148936170211,0.2031901934164873,0.693275880539986,0.47,29,11,16023,98.69999999999999
1819,53,1,0.7105638297872339,0.2031901934164873,0.693275880539986,0.47,29,11,16035,98.80000000000001
1820,53,0,0.7105106382978722,0.2031901934164873,0.693275880539986,0.47,30,13,16048,98.9
1821,53,1,0.7095319148936169,0.2031901934164873,0.693275880539986,0.47,30,11,16062,98.9
1822,53,1,0.7106808510638296,0.2031901934164873,0.693275880539986,0.47,29,11,16076,99.0
1823,53,2,0.7118510638297871,0.2031901934164873,0.693275880539986,0.47,29,13,16090,99.1
1824,53,2,0.7151489361702126,0.2031901934164873,0.693275880539986,0.47,28,12,16105,99.29999999999998
1825,53,2,0.7184468085106381,0.2031901934164873,0.693275880539986,0.47,28,12,16118,99.5
1826,53,2,0.7217446808510637,0.2031901934164873,0.693275880539986,0.47,28,14,16133,99.69999999999999
1827,53,2,0.7250531914893615,0.2031901934164873,0.693275880539986,0.47,28,16,16149,99.89999999999998
1828,53,2,0.7283510638297871,0.2031901934164873,0.693275880539986,0.47,28,14,16166,100.1
1829,53,1,0.7303297872340424,0.2031901934164873,0.693275880539986,0.47,29,14,16182,100.29999999999998
1830,53,1,0.7314893617021275,0.2031901934164873,0.693275880539986,0.47,29,13,16200,100.4
1831,53,0,0.7307978723404254,0.2031901934164873,0.693275880539986,0.47,30,12,16215,100.5
1832,53,0,0.7297978723404254,0.2031901934164873,0.693275880539986,0.47,30,11,16230,100.5
1833,53,0,0.7288085106382978,0.2031901934164873,0.693275880539986,0.47,30,11,16242,100.5
1834,53,0,0.7278085106382978,0.2031901934164873,0.693275880539986,0.47,30,7,16254,100.5
1835,53,0,0.7268085106382978,0.2031901934164873,0.693275880539986,0.47,30,7,16262,100.5
1836,53,0,0.7258085106382978,0.2031901934164873,0.693275880539986,0.47,30,10,16274,100.5
1837,53,0,0.7248085106382978,0.2031901934164873,0.693275880539986,0.47,30,10,16285,100.5
1838,53,0,0.7238085106382978,0.2031901934164873,0.693275880539986,0.47,30,10,16297,100.5
1839,53,0,0.7228085106382978,0.2031901934164873,0.693275880539986,0.47,30,11,16309,100.5
1840,53,0,0.72181914893617,0.2031901934164873,0.693275880539986,0.47,30,9,16321,100.5
1841,53,1,0.7208404255319147,0.2031901934164873,0.693275880539986,0.47,30,10,16331,100.5
1842,53,1,0.7219893617021276,0.2031901934164873,0.693275880539986,0.47,29,8,16344,100.6
1843,53,1,0.7231702127659573,0.2031901934164873,0.693275880539986,0.47,29,8,16353,100.69999999999999
1844,53,0,0.722723404255319,0.2031901934164873,0.693275880539986,0.47,30,7,16363,100.79999999999998
1845,53,0,0.721723404255319,0.2031901934164873,0.693275880539986,0.47,30,9,16373,100.79999999999998
1846,53,1,0.7207446808510637,0.2031901934164873,0.693275880539986,0.47,30,8,16383,100.79999999999998
1847,53,1,0.7218936170212764,0.2031901934164873,0.693275880539986,0.47,29,7,16391,100.89999999999998
1848,53,1,0.7230425531914892,0.2031901934164873,0.693275880539986,0.47,29,3,16398,101.0
1849,53,1,0.724191489361702,0.2031901934164873,0.693275880539986,0.47,29,7,16405,101.1
1850,53,1,0.7253404255319148,0.2031901934164873,0.693275880539986,0.47,29,6,16414,101.19999999999999
1851,53,1,0.7264893617021275,0.2031901934164873,0.693275880539986,0.47,29,7,16421,101.29999999999998
1852,53,1,0.7276382978723402,0.2031901934164873,0.693275880539986,0.47,29,6,16429,101.39999999999998
1853,53,1,0.7287872340425531,0.2031901934164873,0.693275880539986,0.47,29,6,16437,101.5
1854,53,1,0.7299361702127658,0.2031901934164873,0.693275880539986,0.47,29,6,16443,101.6
1855,53,0,0.7310106382978722,0.2031901934164873,0.693275880539986,0.47,30,6,16450,101.69999999999999
1856,53,0,0.7300212765957446,0.2031901934164873,0.693275880539986,0.47,30,6,16459,101.69999999999999
1857,53,0,0.7290319148936169,0.2031901934164873,0.693275880539986,0.47,30,8,16468,101.69999999999999
1858,53,0,0.7280425531914893,0.2031901934164873,0.693275880539986,0.47,30,7,16478,101.69999999999999
1859,53,0,0.7270531914893615,0.2031901934164873,0.693275880539986,0.47,30,11,16489,101.69999999999999
1860,53,0,0.7260531914893615,0.2031901934164873,0.693275880539986,0.47,30,13,16502,101.69999999999999
1861,53,0,0.7250531914893615,0.2031901934164873,0.693275880539986,0.47,30,11,16515,101.69999999999999
1862,53,0,0.7240531914893615,0.2031901934164873,0.693275880539986,0.47,30,8,16529,101.69999999999999
1863,53,0,0.7230531914893615,0.2031901934164873,0.693275880539986,0.47,30,7,16538,101.69999999999999
1864,53,0,0.7220638297872339,0.2031901934164873,0.693275880539986,0.47,30,7,16548,101.69999999999999
1865,53,0,0.7210638297872339,0.2031901934164873,0.693275880539986,0.47,30,8,16557,101.69999999999999
1866,53,0,0.7200638297872339,0.2031901934164873,0.693275880539986,0.47,30,8,16567,101.69999999999999
1867,53,1,0.7190957446808509,0.2031901934164873,0.693275880539986,0.47,30,8,16576,101.69999999999999
1868,53,1,0.7202446808510636,0.2031901934164873,0.693275880539986,0.47,29,10,16587,101.79999999999998
1869,53,1,0.7214148936170212,0.2031901934164873,0.693275880539986,0.47,29,10,16599,101.89999999999998
1870,53,1,0.7225744680851063,0.2031901934164873,0.693275880539986,0.47,29,16,16615,101.99999999999997
1871,53,1,0.7237446808510637,0.2031901934164873,0.693275880539986,0.47,29,15,16632,102.1
1872,53,1,0.7249148936170211,0.2031901934164873,0.693275880539986,0.47,29,14,16649,102.19999999999999
1873,53,0,0.7248510638297871,0.2031901934164873,0.693275880539986,0.47,30,15,16666,102.29999999999998
1874,53,0,0.7238510638297871,0.2031901934164873,0.693275880539986,0.47,30,11,16682,102.29999999999998
1875,53,0,0.7228510638297871,0.2031901934164873,0.693275880539986,0.47,30,12,16697,102.29999999999998
1876,53,0,0.7218510638297871,0.2031901934164873,0.693275880539986,0.47,30,10,16709,102.29999999999998
1877,53,0,0.7208617021276594,0.2031901934164873,0.693275880539986,0.47,30,10,16722,102.29999999999998
1878,53,0,0.7198617021276594,0.2031901934164873,0.693275880539986,0.47,30,9,16732,102.29999999999998
1879,53,0,0.7188617021276594,0.2031901934164873,0.693275880539986,0.47,30,8,16741,102.29999999999998
1880,53,0,0.7178617021276594,0.2031901934164873,0.693275880539986,0.47,30,7,16750,102.29999999999998
1881,53,0,0.7168617021276594,0.2031901934164873,0.693275880539986,0.47,30,7,16759,102.29999999999998
1882,53,0,0.7158617021276594,0.2031901934164873,0.693275880539986,0.47,30,8,16767,102.29999999999998
1883,53,0,0.7148617021276594,0.2031901934164873,0.693275880539986,0.47,30,9,16777,102.29999999999998
1884,53,0,0.7138617021276594,0.2031901934164873,0.693275880539986,0.47,30,9,16786,102.29999999999998
1885,53,0,0.7128617021276594,0.2031901934164873,0.693275880539986,0.47,30,8,16795,102.29999999999998
1886,53,0,0.7118617021276594,0.2031901934164873,0.693275880539986,0.47,30,10,16805,102.29999999999998
1887,53,0,0.7108829787234041,0.2031901934164873,0.693275880539986,0.47,30,10,16817,102.29999999999998
1888,53,0,0.7098829787234041,0.2031901934164873,0.693275880539986,0.47,30,11,16830,102.29999999999998
1889,53,0,0.7089042553191488,0.2031901934164873,0.693275880539986,0.47,30,13,16844,102.29999999999998
1890,53,0,0.7079042553191488,0.2031901934164873,0.693275880539986,0.47,30,14,16860,102.29999999999998
1891,53,0,0.7069042553191488,0.2031901934164873,0.693275880539986,0.47,30,12,16875,102.29999999999998
1892,53,0,0.7059042553191488,0.2031901934164873,0.693275880539986,0.47,30,14,16889,102.29999999999998
1893,53,0,0.7049042553191488,0.2031901934164873,0.693275880539986,0.47,30,14,16904,102.29999999999998
1894,53,0,0.7039042553191488,0.2031901934164873,0.693275880539986,0.47,30,13,16918,102.29999999999998
1895,53,0,0.7029042553191488,0.2031901934164873,0.693275880539986,0.47,30,12,16932,102.29999999999998
1896,53,0,0.7019148936170211,0.2031901934164873,0.693275880539986,0.47,30,10,16946,102.29999999999998
1897,53,1,0.7009361702127658,0.2031901934164873,0.693275880539986,0.47,30,13,16960,102.29999999999998
1898,53,1,0.7020851063829786,0.2031901934164873,0.693275880539986,0.47,29,13,16974,102.39999999999998
1899,53,1,0.7032446808510637,0.2031901934164873,0.693275880539986,0.47,29,12,16988,102.5
1900,53,1,0.7044042553191487,0.2031901934164873,0.693275880539986,0.47,29,11,17001,102.6
1901,53,1,0.7055531914893616,0.2031901934164873,0.693275880539986,0.47,29,7,17010,102.69999999999999
1902,53,1,0.7067021276595743,0.2031901934164873,0.693275880539986,0.47,29,6,17019,102.79999999999998
1903,53,0,0.7066382978723402,0.2031901934164873,0.693275880539986,0.47,30,6,17026,102.89999999999998
1904,53,0,0.7056382978723402,0.2031901934164873,0.693275880539986,0.47,30,7,17034,102.89999999999998
1905,53,0,0.7046382978723402,0.2031901934164873,0.693275880539986,0.47,30,8,17043,102.89999999999998
1906,53,0,0.7036382978723402,0.2031901934164873,0.693275880539986,0.47,30,11,17054,102.89999999999998
1907,53,0,0.7026382978723402,0.2031901934164873,0.693275880539986,0.47,30,13,17068,102.89999999999998
1908,53,0,0.7016489361702126,0.2031901934164873,0.693275880539986,0.47,30,14,17082,102.89999999999998
1909,53,0,0.7006595744680849,0.2031901934164873,0.693275880539986,0.47,30,12,17097,102.89999999999998
1910,53,0,0.6996595744680849,0.2031901934164873,0.693275880539986,0.47,30,12,17112,102.89999999999998
1911,53,0,0.6986595744680849,0.2031901934164873,0.693275880539986,0.47,30,10,17124,102.89999999999998
1912,53,0,0.6976595744680849,0.2031901934164873,0.693275880539986,0.47,30,10,17136,102.89999999999998
1913,53,0,0.6966595744680849,0.2031901934164873,0.693275880539986,0.47,30,11,17147,102.89999999999998
1914,53,0,0.6956595744680849,0.2031901934164873,0.693275880539986,0.47,30,11,17159,102.89999999999998
1915,53,0,0.6946702127659573,0.2031901934164873,0.693275880539986,0.47,30,12,17173,102.89999999999998
1916,53,1,0.6937021276595743,0.2031901934164873,0.693275880539986,0.47,30,13,17189,102.89999999999998
1917,53,1,0.6948510638297871,0.2031901934164873,0.693275880539986,0.47,29,12,17202,103.0
1918,53,1,0.6959999999999998,0.2031901934164873,0.693275880539986,0.47,29,11,17216,103.1
1919,53,1,0.6971489361702126,0.2031901934164873,0.693275880539986,0.47,29,13,17231,103.19999999999999
1920,53,1,0.6982978723404254,0.2031901934164873,0.693275880539986,0.47,29,15,17247,103.29999999999998
