timestep,protectingDrones,chargingDrones,deadDrones,allBirds,eatingBirds,allChargers,idleChargers,energyConsumed,damageRate
480,3,1,3,10,0,3,0,0.6000000000000001,90.9
481,3,1,3,10,0,3,1,0.4,90.9
482,3,0,3,10,0,3,0,0.6000000000000001,90.9
483,4,0,3,10,0,3,0,0.6000000000000001,91.0
484,4,0,3,10,1,3,0,0.6000000000000001,91.1
485,4,0,3,10,1,3,0,0.6000000000000001,91.2
486,4,0,3,10,1,3,0,0.6000000000000001,91.4
487,4,0,3,10,2,3,0,0.6000000000000001,91.6
488,4,0,3,10,2,3,0,0.6000000000000001,91.8
489,4,0,3,10,3,3,0,0.6000000000000001,92.1
490,4,0,3,10,1,3,0,0.6000000000000001,92.4
491,4,0,3,10,1,3,0,0.6000000000000001,92.5
492,4,0,3,10,1,3,0,0.6000000000000001,92.6
493,4,0,3,10,2,3,0,0.6000000000000001,92.8
494,4,0,3,10,2,3,0,0.6000000000000001,93.1
495,4,0,3,10,3,3,0,0.6000000000000001,93.4
496,4,0,3,10,2,3,0,0.6000000000000001,93.7
497,4,0,3,10,2,3,0,0.6000000000000001,93.9
498,4,0,3,10,2,3,0,0.6000000000000001,94.1
499,4,0,3,10,2,3,0,0.6000000000000001,94.3
