id,battery,location.x,location.y,state,distanceToNearestCharger,requestTime,acceptedTime
Drone_10,0.6349999999999997,34,73,2,11,2301,2301
Drone_15,0.5799999999999996,29,68,2,18,2304,2304
Drone_11,0.6799999999999997,86,37,2,27,2307,2307
Drone_12,0.8299999999999998,82,36,2,24,2307,2307
Drone_8,0.5149999999999996,32,16,2,17,2321,2321
Drone_7,0.7749999999999998,28,63,2,22,2326,2326
Drone_14,0.7799999999999998,21,19,2,18,2332,2332
Drone_4,0.7749999999999998,33,17,2,16,2336,2336
Drone_6,0.6099999999999997,72,33,2,15,2344,2344
Drone_12,0.8299999999999998,82,35,2,23,2346,2346
Drone_9,0.47999999999999954,82,42,2,28,2351,2351
Drone_11,0.6999999999999997,87,38,2,29,2357,2357
Drone_10,0.7399999999999998,26,65,2,22,2366,2366
Drone_13,0.5099999999999996,82,40,2,27,2369,2369
Drone_14,0.8249999999999998,31,11,2,22,2370,2370
Drone_4,0.7499999999999998,28,21,2,13,2374,2374
Drone_15,0.5399999999999996,33,70,1,13,2381,2381
Drone_7,0.7099999999999997,28,68,2,19,2381,2381
Drone_12,0.8299999999999998,82,34,2,22,2385,2385
Drone_2,0.3299999999999994,36,76,1,9,2393,2393
Drone_8,0.5099999999999996,39,17,2,17,2400,2400
Drone_6,0.7199999999999998,82,39,2,26,2407,2407
Drone_4,0.8099999999999998,39,14,1,19,2414,2414
Drone_14,0.8249999999999998,39,11,2,22,2418,2418
Drone_12,0.8299999999999998,82,35,2,23,2419,2419
Drone_9,0.5149999999999996,85,42,2,30,2423,2423
Drone_10,0.6799999999999997,30,73,2,15,2428,2428
Drone_11,0.5799999999999996,75,33,2,17,2433,2433
Drone_13,0.5049999999999996,84,38,2,26,2444,2444
Drone_6,0.7649999999999998,85,42,1,30,2445,2445
Drone_15,0.5399999999999996,33,72,2,13,2446,2446
Drone_4,0.8349999999999999,28,11,2,22,2447,2447
Drone_7,0.6749999999999997,33,72,2,13,2449,2449
Drone_12,0.8299999999999998,82,36,2,24,2458,2458
Drone_8,0.5199999999999996,39,17,2,17,2476,2476
Drone_14,0.7349999999999998,39,21,2,13,2476,2476
Drone_10,0.7899999999999998,22,64,2,26,2476,2476
Drone_2,0.4249999999999995,32,63,2,19,2481,2481
Drone_6,0.7199999999999998,82,41,2,27,2490,2490
Drone_12,0.8299999999999998,82,36,2,24,2492,2492
Drone_4,0.8349999999999999,40,11,2,23,2493,2493
Drone_7,0.7199999999999998,27,76,2,18,2497,2497
Drone_9,0.48499999999999954,88,36,2,28,2498,2498
Drone_11,0.5799999999999996,75,33,2,17,2517,2517
Drone_13,0.5249999999999996,85,39,1,28,2519,2519
Drone_12,0.8299999999999998,82,36,2,24,2522,2522
Drone_15,0.5649999999999996,30,69,2,17,2525,2525
Drone_14,0.7799999999999998,45,20,1,17,2528,2528
Drone_6,0.7099999999999997,83,38,2,26,2538,2538
Drone_10,0.6799999999999997,29,70,2,17,2541,2541
Drone_4,0.7699999999999998,42,21,2,15,2541,2541
Drone_8,0.5499999999999996,36,13,2,20,2546,2546
Drone_7,0.6599999999999997,33,70,2,13,2560,2560
Drone_14,0.8249999999999998,33,11,2,22,2560,2560
Drone_12,0.8299999999999998,82,36,2,24,2561,2561
Drone_11,0.6849999999999997,87,38,2,29,2571,2571
Drone_9,0.47499999999999953,85,36,2,26,2573,2573
Drone_4,0.7899999999999998,25,18,2,17,2579,2579
Drone_2,0.37999999999999945,35,66,2,14,2584,2584
Drone_13,0.5099999999999996,85,40,2,29,2586,2586
Drone_6,0.7199999999999998,87,36,2,27,2588,2588
Drone_12,0.8299999999999998,82,36,2,24,2591,2591
Drone_14,0.8249999999999998,35,11,2,22,2593,2593
Drone_15,0.6199999999999997,23,71,2,22,2594,2594
Drone_10,0.6399999999999997,34,70,2,13,2613,2613
Drone_11,0.6749999999999997,86,37,2,27,2623,2623
Drone_12,0.8299999999999998,82,36,2,24,2626,2626
Drone_7,0.6799999999999997,32,75,2,13,2629,2629
Drone_14,0.8349999999999999,43,11,2,23,2631,2631
Drone_4,0.7949999999999998,27,16,2,18,2632,2632
Drone_6,0.7399999999999998,85,39,2,28,2634,2634
Drone_8,0.48999999999999955,35,20,2,13,2636,2636
Drone_13,0.5199999999999996,86,39,2,29,2657,2657
Drone_9,0.47999999999999954,84,41,2,29,2658,2658
Drone_12,0.8199999999999998,83,33,2,22,2662,2662
Drone_6,0.7649999999999998,88,39,1,30,2672,2672
Drone_15,0.5649999999999996,35,64,2,16,2675,2675
Drone_11,0.6749999999999997,85,39,2,28,2676,2676
Drone_4,0.7799999999999998,30,16,2,17,2676,2676
Drone_7,0.7949999999999998,22,69,2,24,2683,2683
Drone_2,0.3099999999999994,37,73,2,8,2684,2684
Drone_10,0.6149999999999997,34,79,2,11,2686,2686
Drone_14,0.7399999999999998,33,20,2,13,2696,2696
Drone_8,0.5699999999999996,42,14,2,21,2698,2698
Drone_12,0.8299999999999998,81,36,2,23,2700,2700
Drone_4,0.8699999999999999,21,11,1,25,2723,2723
Drone_11,0.6749999999999997,85,38,2,27,2726,2726
Drone_13,0.5099999999999996,82,42,2,28,2729,2729
Drone_7,0.8249999999999998,21,61,2,28,2730,2730
Drone_9,0.49499999999999955,88,36,1,28,2733,2733
Drone_12,0.8299999999999998,81,36,2,23,2739,2739
Drone_14,0.7699999999999998,38,16,2,17,2742,2742
Drone_10,0.7849999999999998,22,61,2,28,2742,2742
Drone_6,0.6099999999999997,72,33,2,15,2743,2743
Drone_15,0.6399999999999997,24,65,2,24,2746,2746
Drone_4,0.7899999999999998,27,17,2,17,2770,2770
Drone_8,0.5449999999999996,44,16,2,20,2773,2773
Drone_2,0.39499999999999946,33,66,2,16,2775,2775
Drone_11,0.6749999999999997,85,39,2,28,2776,2776
Drone_7,0.7499999999999998,25,67,2,22,2785,2785
Drone_14,0.8249999999999998,32,11,2,22,2785,2785
Drone_12,0.8699999999999999,58,51,2,29,2794,2794
Drone_13,0.5449999999999996,85,42,1,30,2797,2797
Drone_9,0.5149999999999996,88,39,1,30,2803,2803
Drone_6,0.7499999999999998,88,39,2,30,2803,2803
Drone_10,0.6599999999999997,32,73,2,13,2808,2808
Drone_15,0.5649999999999996,30,70,2,16,2814,2814
Drone_4,0.8049999999999998,30,14,2,19,2818,2818
Drone_11,0.7099999999999997,85,42,2,30,2826,2826
Drone_7,0.7299999999999998,25,73,2,20,2841,2841
Drone_8,0.5049999999999996,44,22,2,15,2845,2845
Drone_12,0.8299999999999998,82,36,2,24,2847,2847
Drone_14,0.7949999999999998,25,15,2,19,2857,2857
Drone_10,0.7249999999999998,25,69,2,21,2863,2863
Drone_2,0.35999999999999943,33,73,2,12,2864,2864
Drone_13,0.5199999999999996,85,40,2,29,2866,2866
Drone_4,0.8049999999999998,42,15,2,20,2869,2869
Drone_6,0.6099999999999997,72,33,2,15,2875,2875
Drone_11,0.6499999999999997,82,36,1,24,2882,2882
Drone_15,0.5949999999999996,34,61,2,19,2883,2883
Drone_12,0.8299999999999998,82,34,2,22,2886,2886
Drone_9,0.48999999999999955,84,40,2,28,2888,2888
Drone_14,0.8249999999999998,39,11,2,22,2897,2897
Drone_7,0.7299999999999998,27,73,2,18,2900,2900
Drone_4,0.8349999999999999,39,11,2,22,2906,2906
Drone_8,0.5399999999999996,30,15,2,18,2909,2909
Drone_12,0.8299999999999998,82,35,2,23,2920,2920
Drone_6,0.7549999999999998,88,38,2,29,2924,2924
Drone_11,0.6849999999999997,86,38,2,28,2928,2928
Drone_10,0.6699999999999997,31,75,2,14,2929,2929
Drone_13,0.5149999999999996,84,39,2,27,2938,2938
Drone_14,0.7849999999999998,32,15,2,18,2938,2938
Drone_2,0.49499999999999955,23,61,2,27,2945,2945
Drone_15,0.5849999999999996,25,77,2,20,2950,2950
Drone_7,0.7349999999999998,30,64,2,19,2951,2951
Drone_4,0.7499999999999998,40,21,2,13,2952,2952
Drone_12,0.8299999999999998,82,36,2,24,2959,2959
Drone_6,0.7699999999999998,88,42,2,32,2966,2966
Drone_9,0.46999999999999953,86,38,2,28,2980,2980
Drone_10,0.6999999999999997,30,64,2,19,2984,2984
Drone_14,0.8249999999999998,35,11,2,22,2986,2986
Drone_12,0.8199999999999998,79,37,2,22,2990,2990
Drone_11,0.5799999999999996,75,33,2,17,3008,3008
Drone_8,0.4549999999999995,30,23,2,10,3009,3009
Drone_7,0.6999999999999997,28,49,2,16,3017,3017
Drone_15,0.5549999999999996,37,64,2,15,3018,3018
Drone_13,0.47999999999999954,85,34,2,25,3023,3023
Drone_4,0.8099999999999998,27,14,2,19,3026,3026
Drone_12,0.8299999999999998,82,36,2,24,3028,3028
Drone_14,0.8299999999999998,35,11,2,22,3032,3032
Drone_10,0.7149999999999997,26,78,2,19,3033,3033
Drone_6,0.6099999999999997,72,33,2,15,3038,3038
Drone_2,0.37499999999999944,29,73,2,16,3042,3042
Drone_9,0.4649999999999995,85,36,2,26,3059,3059
Drone_11,0.6899999999999997,88,36,2,28,3072,3072
Drone_8,0.5199999999999996,33,15,2,18,3078,3078
Drone_14,0.8399999999999999,40,11,2,23,3080,3080
Drone_10,0.7049999999999997,28,70,2,18,3081,3081
Drone_12,0.7799999999999998,55,33,2,17,3084,3084
Drone_7,0.6649999999999997,34,72,2,12,3087,3087
Drone_13,0.5249999999999996,84,42,2,29,3095,3095
Drone_15,0.6149999999999997,24,75,2,21,3097,3097
Drone_4,0.7599999999999998,22,21,2,16,3100,3100
Drone_6,0.6099999999999997,72,33,2,15,3122,3122
Drone_7,0.7549999999999998,29,65,2,20,3130,3130
Drone_10,0.7699999999999998,21,78,2,24,3130,3130
Drone_9,0.47499999999999953,83,38,2,26,3132,3132
Drone_4,0.7649999999999998,30,17,2,16,3143,3143
Drone_14,0.7399999999999998,25,22,2,13,3144,3144
Drone_11,0.6599999999999997,84,36,2,25,3147,3147
Drone_12,0.8299999999999998,80,36,2,22,3152,3152
Drone_8,0.47499999999999953,41,23,2,12,3155,3155
Drone_13,0.5449999999999996,85,42,1,30,3164,3164
Drone_6,0.7649999999999998,88,39,2,30,3170,3170
Drone_15,0.5399999999999996,32,76,2,13,3174,3174
Drone_7,0.7649999999999998,24,76,1,21,3181,3181
Drone_10,0.6549999999999997,31,75,2,14,3184,3184
Drone_4,0.7549999999999998,30,18,2,15,3190,3190
Drone_14,0.7949999999999998,26,14,2,20,3192,3192
Drone_11,0.6899999999999997,83,41,2,28,3199,3199
Drone_9,0.5149999999999996,87,42,2,31,3206,3206
Drone_12,0.7799999999999998,55,33,2,17,3207,3207
Drone_6,0.7099999999999997,82,39,2,26,3217,3217
Drone_8,0.5299999999999996,21,20,2,17,3221,3221
Drone_13,0.5299999999999996,84,41,2,29,3231,3231
Drone_10,0.7799999999999998,21,68,2,25,3238,3238
Drone_7,0.6349999999999997,37,77,2,8,3244,3244
Drone_4,0.7999999999999998,34,15,2,18,3244,3244
Drone_14,0.7699999999999998,35,17,2,16,3246,3246
Drone_15,0.5499999999999996,35,67,2,14,3247,3247
Drone_11,0.6949999999999997,85,41,2,29,3252,3252
Drone_12,0.8299999999999998,82,36,2,24,3272,3272
Drone_7,0.8099999999999998,21,67,2,26,3279,3279
Drone_9,0.5049999999999996,85,41,2,29,3280,3280
Drone_6,0.6199999999999997,71,34,2,16,3285,3285
Drone_14,0.7349999999999998,40,20,2,14,3289,3289
Drone_4,0.8399999999999999,30,11,1,22,3290,3290
Drone_8,0.5649999999999996,28,11,2,22,3297,3297
Drone_10,0.7049999999999997,34,62,2,18,3299,3299
Drone_13,0.5249999999999996,84,40,2,28,3302,3302
Drone_11,0.6899999999999997,85,39,2,28,3302,3302
Drone_12,0.8299999999999998,80,36,2,22,3311,3311
Drone_15,0.5749999999999996,27,73,2,18,3326,3326
Drone_14,0.8249999999999998,32,11,2,22,3326,3326
Drone_7,0.7449999999999998,26,75,2,19,3335,3335
Drone_4,0.7549999999999998,24,20,2,15,3341,3341
Drone_6,0.7099999999999997,82,39,2,26,3347,3347
Drone_9,0.49999999999999956,85,42,2,30,3355,3355
Drone_11,0.6499999999999997,83,38,2,26,3355,3355
Drone_12,0.7799999999999998,55,33,2,17,3366,3366
Drone_10,0.6499999999999997,31,77,2,14,3373,3373
Drone_13,0.5199999999999996,82,42,2,28,3376,3376
Drone_8,0.49999999999999956,30,17,2,16,3379,3379
Drone_4,0.8399999999999999,31,11,2,22,3379,3379
Drone_14,0.7699999999999998,33,17,2,16,3381,3381
Drone_6,0.7749999999999998,87,41,2,31,3384,3384
Drone_7,0.7199999999999998,28,70,2,18,3389,3389
Drone_15,0.5099999999999996,33,73,2,12,3406,3406
Drone_11,0.6549999999999997,85,36,2,26,3412,3412
Drone_4,0.8499999999999999,42,11,1,23,3421,3421
Drone_14,0.7849999999999998,25,16,2,18,3423,3423
Drone_10,0.6649999999999997,30,78,2,15,3425,3425
Drone_9,0.48999999999999955,85,40,2,29,3428,3428
Drone_12,0.8299999999999998,82,36,2,24,3429,3429
Drone_6,0.7149999999999997,84,36,2,25,3432,3432
Drone_7,0.7999999999999998,24,62,2,25,3436,3436
Drone_13,0.5499999999999996,87,42,2,31,3443,3443
Drone_8,0.5649999999999996,42,14,2,21,3455,3455
Drone_11,0.6849999999999997,88,36,2,28,3461,3461
Drone_12,0.8299999999999998,82,36,2,24,3463,3463
Drone_4,0.7399999999999998,42,23,2,13,3467,3467
Drone_14,0.7799999999999998,27,17,2,17,3467,3467
Drone_10,0.7399999999999998,24,73,2,21,3468,3468
Drone_15,0.5899999999999996,26,73,2,19,3476,3476
Drone_6,0.7549999999999998,86,41,2,30,3477,3477
Drone_12,0.8299999999999998,80,36,2,22,3498,3498
Drone_7,0.6749999999999997,33,79,1,12,3503,3503
Drone_9,0.48999999999999955,85,39,2,28,3504,3504
Drone_4,0.7449999999999998,30,20,2,13,3506,3506
Drone_11,0.6699999999999997,85,36,2,26,3513,3513
Drone_10,0.7449999999999998,24,67,2,23,3523,3523
Drone_13,0.5099999999999996,82,42,2,28,3527,3527
Drone_8,0.5499999999999996,35,14,2,19,3528,3528
Drone_12,0.8199999999999998,79,37,2,22,3535,3535
Drone_14,0.7899999999999998,24,17,2,18,3537,3537
Drone_7,0.7599999999999998,27,65,2,21,3538,3538
Drone_6,0.6899999999999997,80,39,2,25,3546,3546
Drone_4,0.8199999999999998,21,17,2,20,3547,3547
Drone_15,0.5599999999999996,34,66,2,15,3556,3556
Drone_12,0.8299999999999998,82,36,2,24,3574,3574
Drone_9,0.49499999999999955,82,42,2,28,3576,3576
Drone_10,0.6799999999999997,36,64,2,15,3582,3582
Drone_4,0.8449999999999999,42,11,2,23,3584,3584
Drone_14,0.7149999999999997,30,21,2,12,3588,3588
Drone_7,0.7949999999999998,21,73,2,24,3588,3588
Drone_11,0.6649999999999997,82,41,2,27,3590,3590
Drone_6,0.7349999999999998,85,39,2,28,3591,3591
Drone_13,0.5199999999999996,86,38,2,28,3600,3600
Drone_12,0.8199999999999998,83,33,2,22,3605,3605
Drone_8,0.4599999999999995,31,21,2,12,3613,3613
Drone_15,0.6249999999999997,24,64,2,24,3624,3624
Drone_14,0.8099999999999998,26,14,2,20,3624,3624
Drone_10,0.7099999999999997,30,67,2,18,3631,3631
Drone_4,0.7449999999999998,33,20,2,13,3634,3634
Drone_6,0.7149999999999997,85,36,2,26,3635,3635
Drone_11,0.6749999999999997,82,40,2,27,3643,3643
Drone_12,0.8299999999999998,80,36,2,22,3643,3643
Drone_7,0.7249999999999998,34,64,2,17,3649,3649
Drone_9,0.47999999999999954,85,39,2,28,3652,3652
Drone_13,0.5549999999999996,88,42,2,32,3671,3671
Drone_6,0.7349999999999998,84,39,2,27,3677,3677
Drone_4,0.7999999999999998,42,15,2,20,3677,3677
Drone_12,0.8299999999999998,82,35,2,23,3677,3677
Drone_14,0.7399999999999998,29,19,2,14,3678,3678
Drone_8,0.5499999999999996,31,14,2,19,3687,3687
Drone_15,0.6249999999999997,23,70,2,23,3696,3696
Drone_11,0.6549999999999997,82,39,2,26,3697,3697
Drone_10,0.6549999999999997,36,67,2,13,3701,3701
Drone_7,0.7649999999999998,23,71,2,22,3710,3710
Drone_6,0.7649999999999998,85,42,2,30,3716,3716
Drone_12,0.8299999999999998,80,36,2,22,3716,3716
Drone_14,0.8149999999999998,33,11,2,22,3723,3723
Drone_9,0.47499999999999953,86,36,2,27,3725,3725
Drone_4,0.7149999999999997,37,23,2,10,3726,3726
Drone_13,0.5099999999999996,84,41,2,29,3741,3741
Drone_11,0.6899999999999997,82,42,1,28,3745,3745
Drone_12,0.8299999999999998,82,36,2,24,3751,3751
Drone_10,0.7049999999999997,32,63,2,19,3753,3753
Drone_6,0.7649999999999998,85,42,1,30,3756,3756
Drone_8,0.5449999999999996,33,14,2,19,3760,3760
Drone_4,0.8349999999999999,40,11,2,23,3762,3762
Drone_7,0.7799999999999998,21,79,2,24,3766,3766
Drone_14,0.7949999999999998,27,14,2,19,3770,3770
Drone_15,0.5799999999999996,36,62,2,17,3774,3774
Drone_12,0.8299999999999998,82,35,2,23,3790,3790
Drone_11,0.6799999999999997,85,39,2,28,3796,3796
Drone_9,0.48999999999999955,86,38,2,28,3799,3799
Drone_7,0.7349999999999998,27,71,2,18,3811,3811
Drone_4,0.7949999999999998,27,15,2,18,3812,3812
Drone_10,0.7199999999999998,28,68,2,19,3813,3813
Drone_13,0.5049999999999996,85,36,1,26,3814,3814
Drone_8,0.5799999999999996,27,11,2,22,3820,3820
Drone_14,0.7599999999999998,38,18,2,15,3820,3820
Drone_6,0.6099999999999997,72,33,2,15,3826,3826
Drone_12,0.8299999999999998,82,34,2,22,3829,3829
Drone_15,0.6499999999999997,24,64,1,24,3836,3836
Drone_11,0.6899999999999997,88,36,2,28,3843,3843
Drone_14,0.7699999999999998,31,17,2,16,3859,3859
Drone_7,0.7799999999999998,22,70,2,24,3859,3859
Drone_4,0.7649999999999998,39,19,2,15,3862,3862
Drone_12,0.8299999999999998,81,36,2,23,3863,3863
Drone_10,0.7999999999999998,21,64,2,27,3868,3868
Drone_9,0.5099999999999996,87,41,2,31,3871,3871
Drone_13,0.5449999999999996,88,39,1,30,3879,3879
Drone_6,0.7649999999999998,88,39,2,30,3884,3884
Drone_11,0.6799999999999997,86,36,2,27,3894,3894
Drone_8,0.5249999999999996,27,17,2,17,3899,3899
Drone_12,0.8299999999999998,82,36,2,24,3902,3902
Drone_14,0.8149999999999998,25,12,2,22,3903,3903
Drone_4,0.7699999999999998,31,16,2,17,3906,3906
Drone_15,0.5749999999999996,26,71,2,19,3907,3907
Drone_7,0.6999999999999997,30,70,2,16,3924,3924
Drone_10,0.7649999999999998,21,73,2,24,3925,3925
Drone_12,0.8199999999999998,79,37,2,22,3933,3933
Drone_9,0.49999999999999956,87,38,2,29,3945,3945
Drone_11,0.6649999999999997,82,41,2,27,3947,3947
Drone_13,0.5199999999999996,86,39,2,29,3948,3948
Drone_6,0.6099999999999997,72,33,2,15,3956,3956
Drone_14,0.7149999999999997,38,21,2,13,3961,3961
Drone_4,0.7949999999999998,36,15,2,18,3971,3971
Drone_12,0.8299999999999998,81,36,2,23,3971,3971
Drone_10,0.6799999999999997,28,75,2,17,3979,3979
Drone_8,0.46999999999999953,37,21,2,12,3981,3981
Drone_15,0.6149999999999997,25,69,2,21,3981,3981
Drone_7,0.6849999999999997,32,71,2,14,3982,3982
Drone_14,0.7649999999999998,39,17,2,17,4005,4005
Drone_6,0.7649999999999998,88,39,2,30,4010,4010
Drone_12,0.8299999999999998,82,34,2,22,4010,4010
Drone_11,0.5999999999999996,73,37,2,19,4019,4019
Drone_9,0.47999999999999954,84,40,2,28,4022,4022
Drone_7,0.7999999999999998,22,67,2,25,4023,4023
Drone_10,0.7399999999999998,23,71,2,22,4031,4031
Drone_4,0.7399999999999998,25,21,2,14,4032,4032
Drone_13,0.5049999999999996,82,39,1,26,4033,4033
Drone_12,0.8299999999999998,82,36,2,24,4046,4046
Drone_8,0.5149999999999996,36,17,2,16,4050,4050
Drone_6,0.7549999999999998,87,40,2,30,4051,4051
Drone_14,0.7399999999999998,34,20,2,13,4055,4055
Drone_15,0.5699999999999996,33,66,2,16,4057,4057
Drone_4,0.8349999999999999,23,12,2,23,4068,4068
Drone_11,0.6749999999999997,88,36,2,28,4081,4081
Drone_12,0.8199999999999998,79,37,2,22,4082,4082
Drone_7,0.6449999999999997,37,72,2,9,4090,4090
Drone_6,0.7349999999999998,85,39,2,28,4096,4096
Drone_14,0.7699999999999998,30,16,2,17,4096,4096
Drone_13,0.5249999999999996,87,38,2,29,4099,4099
Drone_10,0.6699999999999997,33,67,2,15,4099,4099
Drone_9,0.46999999999999953,86,35,2,26,4114,4114
Drone_12,0.8299999999999998,82,35,2,23,4120,4120
Drone_15,0.5549999999999996,30,73,2,15,4124,4124
Drone_4,0.7299999999999998,37,22,2,11,4124,4124
Drone_8,0.5449999999999996,29,14,2,19,4125,4125
Drone_11,0.6849999999999997,84,40,2,28,4133,4133
Drone_6,0.7699999999999998,88,42,2,32,4133,4133
Drone_7,0.7049999999999997,31,71,2,15,4144,4144
Drone_14,0.7899999999999998,34,13,2,20,4148,4148
Drone_10,0.7999999999999998,21,64,1,27,4157,4157
Drone_12,0.8199999999999998,79,37,2,22,4160,4160
Drone_13,0.5249999999999996,88,36,2,28,4169,4169
Drone_4,0.7349999999999998,35,20,2,13,4178,4178
Drone_11,0.7049999999999997,88,39,2,30,4184,4184
Drone_15,0.6449999999999997,21,76,2,24,4189,4189
Drone_9,0.49499999999999955,85,39,1,28,4190,4190
Drone_7,0.7649999999999998,24,72,2,21,4190,4190
Drone_12,0.8299999999999998,82,36,2,24,4198,4198
Drone_8,0.5249999999999996,40,17,2,17,4205,4205
Drone_6,0.6099999999999997,72,33,2,15,4205,4205
Drone_10,0.7899999999999998,21,67,2,26,4207,4207
Drone_14,0.7649999999999998,21,22,2,16,4210,4210
Drone_4,0.8349999999999999,37,11,2,22,4225,4225
Drone_12,0.8199999999999998,79,37,2,22,4229,4229
Drone_11,0.6699999999999997,85,36,1,26,4236,4236
Drone_7,0.7699999999999998,22,72,2,23,4241,4241
Drone_13,0.5149999999999996,85,39,2,28,4242,4242
Drone_14,0.8349999999999999,40,11,2,23,4244,4244
Drone_15,0.6499999999999997,23,65,2,25,4255,4255
Drone_9,0.48499999999999954,86,37,2,27,4262,4262
Drone_6,0.7449999999999998,85,41,2,29,4266,4266
Drone_12,0.8299999999999998,81,36,2,23,4267,4267
Drone_10,0.7099999999999997,26,72,2,19,4270,4270
Drone_8,0.5599999999999996,29,12,2,21,4273,4273
Drone_4,0.7999999999999998,24,17,1,18,4276,4276
Drone_11,0.6849999999999997,84,42,2,29,4284,4284
Drone_14,0.7949999999999998,39,14,2,19,4290,4290
Drone_13,0.5599999999999996,88,42,2,32,4304,4304
Drone_7,0.6749999999999997,31,73,2,14,4306,4306
Drone_12,0.8299999999999998,82,36,2,24,4306,4306
Drone_6,0.7199999999999998,84,38,2,26,4314,4314
Drone_4,0.7899999999999998,34,16,2,17,4317,4317
Drone_10,0.7299999999999998,32,61,2,20,4328,4328
Drone_15,0.5649999999999996,28,75,2,17,4332,4332
Drone_11,0.7099999999999997,88,39,2,30,4332,4332
Drone_14,0.7699999999999998,24,19,2,16,4334,4334
Drone_9,0.5049999999999996,88,38,2,29,4336,4336
Drone_12,0.8299999999999998,80,36,2,22,4336,4336
Drone_6,0.7749999999999998,87,41,2,31,4352,4352
Drone_8,0.5199999999999996,42,17,2,18,4354,4354
Drone_12,0.8299999999999998,82,36,2,24,4370,4370
Drone_4,0.7549999999999998,25,21,2,14,4375,4375
Drone_13,0.49999999999999956,83,40,2,27,4376,4376
Drone_7,0.6849999999999997,31,78,2,14,4376,4376
Drone_10,0.7449999999999998,22,73,2,23,4378,4378
Drone_14,0.7049999999999997,34,22,2,11,4383,4383
Drone_11,0.6749999999999997,85,39,2,28,4384,4384
Drone_6,0.7649999999999998,88,39,1,30,4393,4393
Drone_15,0.5749999999999996,28,76,2,17,4407,4407
Drone_12,0.8299999999999998,82,35,2,23,4409,4409
Drone_9,0.5049999999999996,88,38,2,29,4412,4412
Drone_4,0.7799999999999998,27,17,2,17,4423,4423
Drone_14,0.8099999999999998,45,17,1,20,4426,4426
Drone_8,0.49999999999999956,33,19,2,14,4433,4433
Drone_6,0.7249999999999998,82,39,2,26,4436,4436
Drone_11,0.6899999999999997,85,39,1,28,4437,4437
Drone_10,0.7249999999999998,27,68,2,20,4438,4438
Drone_7,0.7049999999999997,30,75,2,15,4444,4444
Drone_13,0.5299999999999996,84,41,2,29,4446,4446
Drone_12,0.8299999999999998,82,35,2,23,4448,4448
Drone_14,0.8099999999999998,34,13,2,20,4462,4462
Drone_6,0.7699999999999998,88,42,2,32,4473,4473
Drone_4,0.7849999999999998,34,14,2,19,4476,4476
Drone_15,0.5499999999999996,33,67,2,15,4480,4480
Drone_11,0.6899999999999997,87,39,2,29,4484,4484
Drone_9,0.48499999999999954,83,40,2,27,4491,4491
Drone_10,0.6349999999999997,33,73,2,12,4502,4502
Drone_7,0.7249999999999998,33,64,1,17,4502,4502
Drone_12,0.7799999999999998,55,33,2,17,4509,4509
Drone_8,0.5199999999999996,21,21,2,16,4512,4512
Drone_13,0.5649999999999996,88,42,1,32,4512,4512
Drone_6,0.7699999999999998,88,42,2,32,4512,4512
Drone_4,0.8249999999999998,22,14,2,21,4514,4514
Drone_14,0.7749999999999998,32,15,2,18,4518,4518
Drone_11,0.7099999999999997,88,39,2,30,4534,4534
Drone_15,0.5799999999999996,37,61,2,17,4546,4546
Drone_10,0.7349999999999998,25,67,2,22,4547,4547
Drone_7,0.7299999999999998,26,74,2,19,4548,4548
Drone_6,0.7649999999999998,85,42,1,30,4553,4553
Drone_4,0.7899999999999998,35,15,2,18,4560,4560
Drone_9,0.48499999999999954,87,36,2,27,4567,4567
Drone_12,0.8299999999999998,80,36,2,22,4572,4572
Drone_14,0.7299999999999998,33,20,2,13,4574,4574
Drone_13,0.5399999999999996,85,42,2,30,4578,4578
Drone_11,0.6699999999999997,85,36,1,26,4587,4587
Drone_8,0.5049999999999996,43,21,2,15,4588,4588
Drone_6,0.7449999999999998,85,39,2,28,4595,4595
Drone_4,0.7449999999999998,30,20,2,13,4604,4604
Drone_7,0.7499999999999998,29,64,2,20,4604,4604
Drone_12,0.8299999999999998,82,36,2,24,4606,4606
Drone_10,0.6999999999999997,32,65,2,17,4607,4607
Drone_15,0.5999999999999996,30,61,2,21,4619,4619
Drone_14,0.7599999999999998,42,20,2,15,4623,4623
Drone_11,0.7099999999999997,85,42,2,30,4631,4631
Drone_6,0.7449999999999998,86,38,2,28,4640,4640
Drone_9,0.49499999999999955,84,40,2,28,4641,4641
Drone_12,0.8299999999999998,82,35,2,23,4645,4645
Drone_4,0.8099999999999998,28,14,2,19,4647,4647
Drone_13,0.49999999999999956,83,39,2,26,4649,4649
Drone_7,0.7449999999999998,26,71,2,19,4652,4652
Drone_14,0.8299999999999998,31,11,2,22,4658,4658
Drone_8,0.5349999999999996,22,18,2,18,4673,4673
Drone_10,0.6099999999999997,36,73,2,9,4679,4679
Drone_4,0.8349999999999999,36,11,2,22,4681,4681
Drone_6,0.7649999999999998,85,42,1,30,4684,4684
Drone_15,0.5649999999999996,29,70,2,17,4686,4686
Drone_11,0.6449999999999997,83,37,2,25,4686,4686
Drone_12,0.7799999999999998,55,33,2,17,4706,4706
Drone_14,0.7599999999999998,45,23,2,15,4715,4715
Drone_7,0.6899999999999997,30,73,2,15,4720,4720
Drone_9,0.46999999999999953,82,41,2,27,4721,4721
Drone_13,0.5049999999999996,85,39,2,28,4723,4723
Drone_6,0.7649999999999998,85,42,1,30,4723,4723
Drone_4,0.8399999999999999,33,11,2,22,4731,4731
